source_event_id,customer_id,full_name,national_id,date_of_birth,gender,marital_status,employment_status,monthly_income,branch_code,segment,onboarded_at,kyc_status,risk_rating,payload
EV-CUST-C04366,C04366,Customer 04366,NID27247704,1969-03-06,male,married,employed,15357.48,NBO-002,retail,2020-02-05T00:00:00+00:00,verified,low,{}
EV-CUST-C04367,C04367,Customer 04367,NID14819682,1971-12-05,male,married,business-owner,31279.09,NBO-002,retail,2021-03-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C04368,C04368,Customer 04368,NID28229407,1993-04-18,female,divorced,self-employed,664305.75,ELD-030,sme,2019-05-25T00:00:00+00:00,verified,medium,{}
EV-CUST-C04369,C04369,Customer 04369,NID29585800,1979-07-25,female,single,employed,28234.12,KSM-020,retail,2024-02-20T00:00:00+00:00,verified,medium,{}
EV-CUST-C04370,C04370,Customer 04370,NID33248418,1967-04-21,female,divorced,self-employed,26003.02,NBO-001,retail,2021-08-25T00:00:00+00:00,verified,low,{}
EV-CUST-C04371,C04371,Customer 04371,NID11720360,1988-03-05,female,divorced,unemployed,37644.01,NKR-040,retail,2025-01-23T00:00:00+00:00,verified,low,{}
EV-CUST-C04372,C04372,Customer 04372,NID17327558,1999-11-28,female,married,business-owner,554848.03,ELD-030,sme,2025-04-02T00:00:00+00:00,verified,low,{}
EV-CUST-C04373,C04373,Customer 04373,NID32103762,1974-03-24,male,divorced,self-employed,2631638.08,NBO-001,corp,2018-01-13T00:00:00+00:00,verified,low,{}
EV-CUST-C04374,C04374,Customer 04374,NID29513891,2002-07-16,female,married,employed,47603.22,ELD-030,retail,2023-09-12T00:00:00+00:00,verified,medium,{}
EV-CUST-C04375,C04375,Customer 04375,NID29791230,1974-06-08,male,single,self-employed,32577.79,KSM-020,retail,2021-08-25T00:00:00+00:00,verified,high,{}
EV-CUST-C04376,C04376,Customer 04376,NID19712159,2003-01-11,female,married,employed,87056.41,KSM-020,retail,2024-10-24T00:00:00+00:00,verified,high,{}
EV-CUST-C04377,C04377,Customer 04377,NID28151671,2003-01-15,male,divorced,business-owner,248285.42,NBO-002,sme,2024-03-09T00:00:00+00:00,verified,medium,{}
EV-CUST-C04378,C04378,Customer 04378,NID11824258,1967-08-23,male,married,employed,366802.16,NBO-001,sme,2021-08-05T00:00:00+00:00,verified,low,{}
EV-CUST-C04379,C04379,Customer 04379,NID22360550,1989-08-28,male,single,unemployed,67015.27,MSA-010,retail,2022-08-08T00:00:00+00:00,verified,medium,{}
EV-CUST-C04380,C04380,Customer 04380,NID14176353,1998-09-19,female,married,unemployed,60363.89,KSM-020,retail,2018-12-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C04381,C04381,Customer 04381,NID32695694,1970-05-25,male,single,self-employed,32628.16,NBO-002,retail,2020-04-22T00:00:00+00:00,verified,medium,{}
EV-CUST-C04382,C04382,Customer 04382,NID30984438,1980-12-11,male,single,self-employed,88020.09,KSM-020,retail,2018-04-20T00:00:00+00:00,pending,high,{}
EV-CUST-C04383,C04383,Customer 04383,NID17383524,1973-02-27,male,single,business-owner,42688.29,NKR-040,retail,2021-08-24T00:00:00+00:00,verified,medium,{}
EV-CUST-C04384,C04384,Customer 04384,NID26731576,2000-12-18,female,divorced,unemployed,82446.68,NBO-002,retail,2019-10-18T00:00:00+00:00,verified,low,{}
EV-CUST-C04385,C04385,Customer 04385,NID39613364,1990-09-02,female,single,employed,80606.87,ELD-030,retail,2020-09-08T00:00:00+00:00,verified,low,{}
EV-CUST-C04386,C04386,Customer 04386,NID17468529,1989-09-14,male,married,employed,47165.14,KSM-020,retail,2021-01-25T00:00:00+00:00,verified,low,{}
EV-CUST-C04387,C04387,Customer 04387,NID37694760,1984-12-20,female,divorced,employed,50076.98,NBO-001,retail,2024-05-09T00:00:00+00:00,verified,low,{}
EV-CUST-C04388,C04388,Customer 04388,NID39791835,1970-08-25,female,single,employed,34704.24,ELD-030,retail,2020-06-11T00:00:00+00:00,verified,low,{}
EV-CUST-C04389,C04389,Customer 04389,NID14403183,1981-09-10,male,divorced,unemployed,52074.66,NKR-040,retail,2020-04-01T00:00:00+00:00,verified,medium,{}
EV-CUST-C04390,C04390,Customer 04390,NID34484424,2003-06-27,male,single,employed,270192.09,NKR-040,sme,2020-08-25T00:00:00+00:00,verified,low,{}
EV-CUST-C04391,C04391,Customer 04391,NID24734646,1984-04-18,female,divorced,unemployed,69617.77,NBO-002,retail,2020-07-15T00:00:00+00:00,verified,low,{}
EV-CUST-C04392,C04392,Customer 04392,NID20106774,1977-07-01,female,divorced,business-owner,53169.64,ELD-030,retail,2023-04-23T00:00:00+00:00,verified,low,{}
EV-CUST-C04393,C04393,Customer 04393,NID27917073,1984-09-08,female,divorced,unemployed,214725.46,NBO-001,sme,2022-12-21T00:00:00+00:00,verified,low,{}
EV-CUST-C04394,C04394,Customer 04394,NID35228901,1999-03-19,male,married,employed,2513863.13,NBO-003,corp,2019-08-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C04395,C04395,Customer 04395,NID26177727,1994-02-03,female,divorced,self-employed,83974.71,NBO-001,retail,2018-01-02T00:00:00+00:00,rejected,low,{}
EV-CUST-C04396,C04396,Customer 04396,NID28119198,1973-08-21,female,divorced,employed,2384630.42,NBO-002,corp,2022-02-19T00:00:00+00:00,verified,low,{}
EV-CUST-C04397,C04397,Customer 04397,NID39332102,1999-04-08,female,divorced,business-owner,53640.53,NKR-040,retail,2020-03-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C04398,C04398,Customer 04398,NID33790381,1978-08-06,male,married,business-owner,87606.26,NKR-040,retail,2025-09-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C04399,C04399,Customer 04399,NID28725203,1964-08-10,female,married,business-owner,84164.13,NBO-002,retail,2018-07-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C04400,C04400,Customer 04400,NID22610948,1987-10-18,male,divorced,self-employed,31402.47,NBO-003,retail,2020-04-15T00:00:00+00:00,pending,medium,{}
EV-CUST-C04401,C04401,Customer 04401,NID30136287,1961-09-16,male,single,employed,722688.41,NBO-002,sme,2025-10-01T00:00:00+00:00,pending,high,{}
EV-CUST-C04402,C04402,Customer 04402,NID11127512,1995-02-12,male,married,self-employed,303837.63,NBO-002,sme,2024-08-03T00:00:00+00:00,verified,medium,{}
EV-CUST-C04403,C04403,Customer 04403,NID19668130,1972-06-14,female,single,unemployed,526466.31,ELD-030,sme,2020-09-28T00:00:00+00:00,verified,low,{}
EV-CUST-C04404,C04404,Customer 04404,NID14450846,1961-12-04,male,single,business-owner,465026.30,NBO-002,sme,2020-06-23T00:00:00+00:00,verified,low,{}
EV-CUST-C04405,C04405,Customer 04405,NID23332462,2001-02-05,female,married,unemployed,26748.47,KSM-020,retail,2022-08-20T00:00:00+00:00,verified,low,{}
EV-CUST-C04406,C04406,Customer 04406,NID12696805,1977-01-20,male,married,unemployed,27711.78,ELD-030,retail,2021-08-12T00:00:00+00:00,verified,medium,{}
EV-CUST-C04407,C04407,Customer 04407,NID30625951,2001-02-23,male,divorced,business-owner,37730.57,NKR-040,retail,2024-08-19T00:00:00+00:00,verified,medium,{}
EV-CUST-C04408,C04408,Customer 04408,NID36486249,1977-10-24,female,single,business-owner,69130.10,NBO-001,retail,2024-06-08T00:00:00+00:00,verified,low,{}
EV-CUST-C04409,C04409,Customer 04409,NID11828957,2000-10-28,male,single,unemployed,66254.44,NBO-003,retail,2021-12-09T00:00:00+00:00,verified,low,{}
EV-CUST-C04410,C04410,Customer 04410,NID36353535,1999-08-06,female,single,self-employed,735527.23,NBO-002,sme,2020-06-16T00:00:00+00:00,verified,low,{}
EV-CUST-C04411,C04411,Customer 04411,NID39536296,1970-03-16,female,divorced,business-owner,247060.27,NBO-003,sme,2020-06-09T00:00:00+00:00,verified,low,{}
EV-CUST-C04412,C04412,Customer 04412,NID24774284,1994-03-11,male,single,unemployed,58242.79,MSA-010,retail,2022-07-16T00:00:00+00:00,verified,low,{}
EV-CUST-C04413,C04413,Customer 04413,NID23443990,1980-02-14,female,single,unemployed,86985.64,NKR-040,retail,2021-09-01T00:00:00+00:00,verified,high,{}
EV-CUST-C04414,C04414,Customer 04414,NID15698484,1962-08-07,male,married,unemployed,67089.94,NBO-003,retail,2025-12-05T00:00:00+00:00,verified,low,{}
EV-CUST-C04415,C04415,Customer 04415,NID16117195,1982-05-09,male,divorced,business-owner,62581.37,MSA-010,retail,2018-11-23T00:00:00+00:00,verified,medium,{}
EV-CUST-C04416,C04416,Customer 04416,NID37107783,1995-05-03,male,divorced,self-employed,54194.02,NKR-040,retail,2022-10-06T00:00:00+00:00,verified,low,{}
EV-CUST-C04417,C04417,Customer 04417,NID26361280,1997-04-12,female,divorced,unemployed,256852.74,NBO-002,sme,2019-02-22T00:00:00+00:00,verified,low,{}
EV-CUST-C04418,C04418,Customer 04418,NID32183321,1994-05-13,female,single,business-owner,18464.07,ELD-030,retail,2018-08-01T00:00:00+00:00,verified,low,{}
EV-CUST-C04419,C04419,Customer 04419,NID32593556,1970-07-28,female,married,unemployed,21028.87,NBO-002,retail,2019-01-18T00:00:00+00:00,pending,low,{}
EV-CUST-C04420,C04420,Customer 04420,NID11682531,1997-07-04,female,married,business-owner,434708.35,KSM-020,sme,2020-07-11T00:00:00+00:00,verified,low,{}
EV-CUST-C04421,C04421,Customer 04421,NID24067726,1990-09-17,male,divorced,unemployed,60080.57,NBO-003,retail,2019-07-23T00:00:00+00:00,verified,low,{}
EV-CUST-C04422,C04422,Customer 04422,NID16514287,1995-08-10,male,single,unemployed,2761612.61,ELD-030,corp,2022-12-16T00:00:00+00:00,verified,low,{}
EV-CUST-C04423,C04423,Customer 04423,NID11330702,1978-08-22,female,divorced,business-owner,38853.53,KSM-020,retail,2025-01-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C04424,C04424,Customer 04424,NID25649992,1986-05-25,female,married,employed,74350.98,NBO-001,retail,2021-03-28T00:00:00+00:00,verified,low,{}
EV-CUST-C04425,C04425,Customer 04425,NID23077579,1963-02-21,female,divorced,employed,50458.74,KSM-020,retail,2023-07-06T00:00:00+00:00,verified,low,{}
EV-CUST-C04426,C04426,Customer 04426,NID17991340,1969-01-02,male,married,business-owner,75582.77,ELD-030,retail,2023-05-13T00:00:00+00:00,pending,low,{}
EV-CUST-C04427,C04427,Customer 04427,NID26268965,1979-10-25,female,married,self-employed,1624213.61,KSM-020,corp,2021-03-08T00:00:00+00:00,verified,medium,{}
EV-CUST-C04428,C04428,Customer 04428,NID19584022,1976-10-08,female,divorced,self-employed,64044.65,KSM-020,retail,2020-06-28T00:00:00+00:00,verified,high,{}
EV-CUST-C04429,C04429,Customer 04429,NID26777092,1985-07-14,female,divorced,employed,15598.83,NBO-001,retail,2023-04-09T00:00:00+00:00,verified,low,{}
EV-CUST-C04430,C04430,Customer 04430,NID24030252,1960-01-01,female,married,employed,711683.98,MSA-010,sme,2021-03-24T00:00:00+00:00,verified,low,{}
EV-CUST-C04431,C04431,Customer 04431,NID26581980,1976-05-23,female,married,business-owner,45453.02,NBO-001,retail,2019-07-05T00:00:00+00:00,verified,medium,{}
EV-CUST-C04432,C04432,Customer 04432,NID37279235,1970-06-02,male,married,self-employed,712281.31,NBO-003,sme,2019-03-05T00:00:00+00:00,verified,low,{}
EV-CUST-C04433,C04433,Customer 04433,NID23233074,1990-02-19,male,married,self-employed,81882.67,NBO-003,retail,2025-07-24T00:00:00+00:00,verified,medium,{}
EV-CUST-C04434,C04434,Customer 04434,NID13878096,1967-11-02,female,married,business-owner,54789.04,NBO-003,retail,2025-11-02T00:00:00+00:00,verified,low,{}
EV-CUST-C04435,C04435,Customer 04435,NID20852801,1984-05-19,male,married,self-employed,56934.09,NBO-001,retail,2019-08-24T00:00:00+00:00,pending,high,{}
EV-CUST-C04436,C04436,Customer 04436,NID13457995,2003-04-09,female,married,employed,79259.55,ELD-030,retail,2025-07-06T00:00:00+00:00,verified,medium,{}
EV-CUST-C04437,C04437,Customer 04437,NID34589581,1966-05-04,female,divorced,unemployed,48939.92,KSM-020,retail,2024-05-18T00:00:00+00:00,verified,low,{}
EV-CUST-C04438,C04438,Customer 04438,NID24940189,1989-11-28,female,single,self-employed,288071.65,NKR-040,sme,2021-11-05T00:00:00+00:00,verified,medium,{}
EV-CUST-C04439,C04439,Customer 04439,NID32360668,1986-04-12,male,single,self-employed,623552.76,NBO-001,sme,2023-06-21T00:00:00+00:00,verified,medium,{}
EV-CUST-C04440,C04440,Customer 04440,NID16419652,2003-10-23,female,divorced,business-owner,21070.79,NBO-002,retail,2023-03-11T00:00:00+00:00,pending,low,{}
EV-CUST-C04441,C04441,Customer 04441,NID30922947,1996-12-16,female,married,business-owner,42359.78,ELD-030,retail,2018-06-26T00:00:00+00:00,verified,low,{}
EV-CUST-C04442,C04442,Customer 04442,NID16873067,1964-01-05,female,single,unemployed,26086.11,NBO-001,retail,2018-11-25T00:00:00+00:00,verified,medium,{}
EV-CUST-C04443,C04443,Customer 04443,NID19606675,1968-02-05,female,divorced,unemployed,78574.37,KSM-020,retail,2019-01-02T00:00:00+00:00,verified,low,{}
EV-CUST-C04444,C04444,Customer 04444,NID21645074,1978-09-14,female,divorced,unemployed,19535.11,ELD-030,retail,2023-05-06T00:00:00+00:00,verified,medium,{}
EV-CUST-C04445,C04445,Customer 04445,NID13175192,2001-06-26,female,single,employed,61299.81,NBO-003,retail,2022-05-26T00:00:00+00:00,pending,low,{}
EV-CUST-C04446,C04446,Customer 04446,NID11105717,1999-04-23,female,single,unemployed,69909.00,NBO-003,retail,2024-10-27T00:00:00+00:00,verified,medium,{}
EV-CUST-C04447,C04447,Customer 04447,NID39410928,1993-12-07,female,divorced,self-employed,33025.32,NBO-001,retail,2023-02-15T00:00:00+00:00,verified,low,{}
EV-CUST-C04448,C04448,Customer 04448,NID39370027,1960-11-15,male,single,business-owner,54079.37,NBO-003,retail,2024-03-15T00:00:00+00:00,verified,low,{}
EV-CUST-C04449,C04449,Customer 04449,NID14278093,1995-04-05,female,single,unemployed,354972.91,NKR-040,sme,2024-03-28T00:00:00+00:00,verified,low,{}
EV-CUST-C04450,C04450,Customer 04450,NID18726489,2003-12-05,female,married,unemployed,32672.51,MSA-010,retail,2021-01-03T00:00:00+00:00,verified,medium,{}
EV-CUST-C04451,C04451,Customer 04451,NID20581993,1998-06-24,male,single,self-employed,54767.26,KSM-020,retail,2022-02-18T00:00:00+00:00,verified,medium,{}
EV-CUST-C04452,C04452,Customer 04452,NID11203066,1961-05-25,female,single,employed,248925.44,NKR-040,sme,2022-04-07T00:00:00+00:00,verified,medium,{}
EV-CUST-C04453,C04453,Customer 04453,NID11840241,2002-10-27,female,married,business-owner,34062.69,ELD-030,retail,2024-12-01T00:00:00+00:00,verified,low,{}
EV-CUST-C04454,C04454,Customer 04454,NID27534556,1970-06-06,female,married,business-owner,37738.29,NBO-003,retail,2025-08-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C04455,C04455,Customer 04455,NID10773642,1969-10-06,male,divorced,self-employed,357679.25,NBO-002,sme,2025-08-11T00:00:00+00:00,verified,low,{}
EV-CUST-C04456,C04456,Customer 04456,NID24239397,1999-05-05,female,single,business-owner,48091.84,NBO-002,retail,2020-03-03T00:00:00+00:00,verified,medium,{}
EV-CUST-C04457,C04457,Customer 04457,NID10730041,1988-02-23,male,divorced,business-owner,2100887.42,MSA-010,corp,2022-03-24T00:00:00+00:00,verified,low,{}
EV-CUST-C04458,C04458,Customer 04458,NID33863870,1963-05-19,male,married,self-employed,28261.29,NKR-040,retail,2021-09-13T00:00:00+00:00,verified,low,{}
EV-CUST-C04459,C04459,Customer 04459,NID19984115,1973-04-24,female,married,unemployed,62948.01,NBO-002,retail,2025-04-21T00:00:00+00:00,verified,medium,{}
EV-CUST-C04460,C04460,Customer 04460,NID24465519,1994-06-17,female,married,unemployed,1436646.21,NKR-040,corp,2020-08-26T00:00:00+00:00,pending,medium,{}
EV-CUST-C04461,C04461,Customer 04461,NID10957398,2000-09-19,male,divorced,unemployed,1494189.97,NKR-040,corp,2025-04-21T00:00:00+00:00,verified,low,{}
EV-CUST-C04462,C04462,Customer 04462,NID14257525,1977-11-25,male,married,unemployed,22716.99,MSA-010,retail,2022-11-28T00:00:00+00:00,verified,low,{}
EV-CUST-C04463,C04463,Customer 04463,NID36952186,1965-02-23,male,single,unemployed,38763.30,NBO-003,retail,2023-06-12T00:00:00+00:00,verified,medium,{}
EV-CUST-C04464,C04464,Customer 04464,NID27708548,1998-07-04,male,single,unemployed,54089.37,NBO-001,retail,2019-06-18T00:00:00+00:00,verified,low,{}
EV-CUST-C04465,C04465,Customer 04465,NID17174034,1960-02-24,male,married,unemployed,49217.33,NBO-002,retail,2020-07-17T00:00:00+00:00,verified,low,{}
EV-CUST-C04466,C04466,Customer 04466,NID35778174,2000-02-25,female,married,employed,18642.36,NBO-003,retail,2019-07-20T00:00:00+00:00,verified,low,{}
EV-CUST-C04467,C04467,Customer 04467,NID39709728,1995-03-24,female,divorced,unemployed,45409.31,NBO-001,retail,2019-10-27T00:00:00+00:00,verified,low,{}
EV-CUST-C04468,C04468,Customer 04468,NID36228759,1991-12-04,male,single,business-owner,33546.19,MSA-010,retail,2018-12-16T00:00:00+00:00,verified,medium,{}
EV-CUST-C04469,C04469,Customer 04469,NID28914276,1962-04-28,male,married,unemployed,28570.67,ELD-030,retail,2022-09-20T00:00:00+00:00,verified,medium,{}
EV-CUST-C04470,C04470,Customer 04470,NID31677224,1988-03-25,female,married,self-employed,2713142.01,NKR-040,corp,2019-12-02T00:00:00+00:00,verified,medium,{}
EV-CUST-C04471,C04471,Customer 04471,NID26607265,1989-01-21,male,married,employed,43971.08,ELD-030,retail,2019-10-18T00:00:00+00:00,verified,high,{}
EV-CUST-C04472,C04472,Customer 04472,NID19808099,1995-02-08,female,single,unemployed,29216.75,NBO-002,retail,2019-03-12T00:00:00+00:00,verified,low,{}
EV-CUST-C04473,C04473,Customer 04473,NID23816611,1961-06-09,female,married,employed,78490.29,ELD-030,retail,2018-08-28T00:00:00+00:00,verified,medium,{}
EV-CUST-C04474,C04474,Customer 04474,NID19917962,1977-04-14,female,single,business-owner,62245.31,KSM-020,retail,2019-04-03T00:00:00+00:00,verified,medium,{}
EV-CUST-C04475,C04475,Customer 04475,NID32361925,1988-09-28,female,married,business-owner,625194.95,NBO-001,sme,2022-12-12T00:00:00+00:00,verified,low,{}
EV-CUST-C04476,C04476,Customer 04476,NID24212238,2003-01-05,female,married,self-employed,738278.13,NBO-003,sme,2019-09-02T00:00:00+00:00,verified,low,{}
EV-CUST-C04477,C04477,Customer 04477,NID36995177,1978-05-09,male,married,unemployed,596151.38,MSA-010,sme,2023-02-23T00:00:00+00:00,verified,low,{}
EV-CUST-C04478,C04478,Customer 04478,NID19284048,1995-04-01,female,single,unemployed,184427.58,NBO-001,sme,2024-04-24T00:00:00+00:00,verified,medium,{}
EV-CUST-C04479,C04479,Customer 04479,NID21328388,1982-05-06,male,divorced,business-owner,39876.25,KSM-020,retail,2021-08-08T00:00:00+00:00,verified,low,{}
EV-CUST-C04480,C04480,Customer 04480,NID21156254,1993-10-17,male,married,employed,54118.09,NBO-002,retail,2021-03-06T00:00:00+00:00,pending,low,{}
EV-CUST-C04481,C04481,Customer 04481,NID27375234,1985-11-19,female,married,employed,329087.87,NBO-002,sme,2018-04-08T00:00:00+00:00,pending,medium,{}
EV-CUST-C04482,C04482,Customer 04482,NID16121202,2003-12-16,male,divorced,self-employed,81130.19,ELD-030,retail,2023-03-06T00:00:00+00:00,verified,low,{}
EV-CUST-C04483,C04483,Customer 04483,NID17586435,1973-11-09,female,divorced,self-employed,62542.15,KSM-020,retail,2020-01-07T00:00:00+00:00,verified,high,{}
EV-CUST-C04484,C04484,Customer 04484,NID34413313,1962-01-05,female,single,self-employed,384579.95,MSA-010,sme,2019-06-22T00:00:00+00:00,verified,low,{}
EV-CUST-C04485,C04485,Customer 04485,NID30325790,1981-09-13,female,divorced,business-owner,29154.33,NKR-040,retail,2022-10-03T00:00:00+00:00,verified,medium,{}
EV-CUST-C04486,C04486,Customer 04486,NID15422758,1978-06-24,female,married,unemployed,690814.39,NBO-002,sme,2023-04-23T00:00:00+00:00,verified,low,{}
EV-CUST-C04487,C04487,Customer 04487,NID24052048,1994-04-03,female,single,self-employed,81619.15,NKR-040,retail,2024-02-13T00:00:00+00:00,verified,medium,{}
EV-CUST-C04488,C04488,Customer 04488,NID15779252,1966-06-09,female,divorced,unemployed,523835.95,MSA-010,sme,2019-07-17T00:00:00+00:00,verified,low,{}
EV-CUST-C04489,C04489,Customer 04489,NID24382209,1967-02-22,female,divorced,business-owner,2233799.72,MSA-010,corp,2022-01-28T00:00:00+00:00,verified,low,{}
EV-CUST-C04490,C04490,Customer 04490,NID25368711,1990-11-21,female,single,business-owner,89788.99,NBO-001,retail,2022-10-01T00:00:00+00:00,verified,low,{}
EV-CUST-C04491,C04491,Customer 04491,NID20912103,1996-04-08,female,married,employed,415540.88,NBO-003,sme,2022-11-20T00:00:00+00:00,verified,low,{}
EV-CUST-C04492,C04492,Customer 04492,NID11219556,1963-10-27,female,divorced,unemployed,684544.74,MSA-010,sme,2022-08-13T00:00:00+00:00,verified,medium,{}
